sector_code,municipality_name,municipality_code,sector_situation,MR_name,sector_type,avg_income,total_households,piped_water,well_spring_water,stored_rainwater,other_water_source,private_bathroom,bathroom_sewerage,bathroom_septic_tank,bathroom_cesspit,bathroom_ditch,bathroom_waterbodies,bathroom_other
150140275000224,BELÉM,1501402,urban,Metropolitan Region of Belém,0,598,351,335,16,0,0,349,132,144,15,55,0,3
150140275000225,BELÉM,1501402,urban,Metropolitan Region of Belém,0,455,293,254,0,0,39,287,3,7,121,115,0,41
150140275000226,BELÉM,1501402,urban,Metropolitan Region of Belém,0,920,296,260,33,1,2,291,11,161,32,84,0,3
150140275000227,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1191,289,283,6,0,0,289,70,216,2,0,0,1
150140275000228,BELÉM,1501402,urban,Metropolitan Region of Belém,0,696,373,326,46,0,1,365,92,3,153,116,1,0
150140275000229,BELÉM,1501402,urban,Metropolitan Region of Belém,0,978,213,197,14,0,2,212,170,23,17,0,0,2
150140275000230,BELÉM,1501402,urban,Metropolitan Region of Belém,0,5389,218,211,7,0,0,218,77,139,2,0,0,0
150140275000231,BELÉM,1501402,urban,Metropolitan Region of Belém,0,1135,221,209,11,0,1,220,108,15,58,33,0,6
150140275000232,BELÉM,1501402,urban,Metropolitan Region of Belém,0,820,174,166,7,0,1,168,153,3,7,1,1,3
150140275000233,BELÉM,1501402,urban,Metropolitan Region of Belém,0,684,245,239,6,0,0,244,220,6,7,0,0,11
150140275000234,BELÉM,1501402,urban,Metropolitan Region of Belém,0,724,345,336,9,0,0,345,244,6,87,6,1,1
150140275000235,BELÉM,1501402,urban,Metropolitan Region of Belém,0,814,185,134,51,0,0,185,169,16,0,0,0,0
150140275000236,BELÉM,1501402,urban,Metropolitan Region of Belém,1,3501,170,163,7,0,0,170,59,94,17,0,0,0
150140275000237,BELÉM,1501402,urban,Metropolitan Region of Belém,1,4613,387,41,346,0,0,387,139,4,244,0,0,0
150150105000001,BENEVIDES,1501501,urban,Metropolitan Region of Belém,1,1857,217,183,34,0,0,215,10,88,115,2,0,0
150150105000002,BENEVIDES,1501501,urban,Metropolitan Region of Belém,1,1028,289,260,26,0,3,285,2,11,272,0,0,0
150150105000003,BENEVIDES,1501501,urban,Metropolitan Region of Belém,1,679,240,235,5,0,0,232,1,3,226,1,0,1
150150105000004,BENEVIDES,1501501,urban,Metropolitan Region of Belém,1,1037,364,363,1,0,0,364,24,0,339,1,0,0
150150105000005,BENEVIDES,1501501,urban,Metropolitan Region of Belém,1,1215,180,161,19,0,0,178,1,9,157,9,0,2
150150105000006,BENEVIDES,1501501,urban,Metropolitan Region of Belém,1,837,186,182,4,0,0,181,2,130,4,44,1,0
150150105000007,BENEVIDES,1501501,urban,Metropolitan Region of Belém,1,906,213,194,17,0,2,213,10,105,86,10,0,2
150150105000008,BENEVIDES,1501501,urban,Metropolitan Region of Belém,1,795,383,347,35,0,1,379,7,16,347,7,1,1
150150105000009,BENEVIDES,1501501,urban,Metropolitan Region of Belém,1,1287,347,320,26,0,1,347,3,10,330,0,0,4
150150105000010,BENEVIDES,1501501,urban,Metropolitan Region of Belém,1,919,302,276,26,0,0,302,2,300,0,0,0,0
150150105000011,BENEVIDES,1501501,urban,Metropolitan Region of Belém,1,452,366,356,9,0,1,348,5,0,326,0,0,17
150150105000012,BENEVIDES,1501501,urban,Metropolitan Region of Belém,1,392,186,175,7,0,4,183,1,9,157,16,0,0
150150105000013,BENEVIDES,1501501,urban,Metropolitan Region of Belém,1,743,275,255,17,0,3,269,0,50,209,0,0,10
150150105000014,BENEVIDES,1501501,urban,Metropolitan Region of Belém,1,589,287,216,57,0,14,286,0,4,256,26,0,0
150150105000015,BENEVIDES,1501501,urban,Metropolitan Region of Belém,1,679,432,390,17,0,25,415,0,0,392,0,0,23
150150105000020,BENEVIDES,1501501,urban,Metropolitan Region of Belém,1,660,228,214,14,0,0,226,2,3,213,8,0,0
150150105000021,BENEVIDES,1501501,urban,Metropolitan Region of Belém,1,762,239,226,13,0,0,235,1,4,222,8,0,0
150150105000022,BENEVIDES,1501501,urban,Metropolitan Region of Belém,1,579,156,152,3,0,1,148,29,110,2,4,0,3
150150105000023,BENEVIDES,1501501,urban,Metropolitan Region of Belém,1,830,159,156,3,0,0,159,7,0,150,2,0,0
150150105000024,BENEVIDES,1501501,urban,Metropolitan Region of Belém,1,591,403,362,29,0,12,376,0,2,365,9,0,0
150150105000025,BENEVIDES,1501501,urban,Metropolitan Region of Belém,1,810,195,53,115,0,27,189,0,179,6,0,0,4
150150105000026,BENEVIDES,1501501,urban,Metropolitan Region of Belém,1,357,230,207,15,0,8,209,1,0,204,2,0,2
150150105000027,BENEVIDES,1501501,urban,Metropolitan Region of Belém,1,522,312,301,10,0,1,309,3,0,294,12,0,0
150150105000028,BENEVIDES,1501501,urban,Metropolitan Region of Belém,1,649,243,220,22,0,1,239,4,3,211,15,0,6
150150105000029,BENEVIDES,1501501,urban,Metropolitan Region of Belém,0,518,161,6,71,0,84,103,7,2,49,28,0,17
150150105000030,BENEVIDES,1501501,urban,Metropolitan Region of Belém,1,360,59,50,9,0,0,55,2,38,13,0,0,2
150150105000031,BENEVIDES,1501501,urban,Metropolitan Region of Belém,0,370,63,1,35,0,27,55,2,0,10,41,0,2
150150105000032,BENEVIDES,1501501,urban,Metropolitan Region of Belém,1,1192,111,7,82,0,22,110,0,68,42,0,0,0
150150110000001,BENEVIDES,1501501,urban,Metropolitan Region of Belém,1,616,171,154,15,0,2,166,4,3,135,23,0,1
150150110000002,BENEVIDES,1501501,urban,Metropolitan Region of Belém,1,858,335,317,18,0,0,334,1,9,323,1,0,0
150150110000003,BENEVIDES,1501501,urban,Metropolitan Region of Belém,1,955,220,214,6,0,0,220,4,1,215,0,0,0
150442205000001,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,396,324,20,272,0,32,318,2,0,308,8,0,0
150442205000002,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,527,216,47,145,0,24,206,2,2,191,8,0,3
150442205000003,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,517,200,133,65,0,2,188,1,6,148,33,0,0
150442205000004,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,550,243,43,176,0,24,237,0,1,231,5,0,0
150442205000005,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,481,268,119,145,0,4,268,10,11,243,0,0,4
150442205000006,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,1145,258,117,136,0,5,258,16,6,197,34,2,3
150442205000007,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,921,392,223,165,0,4,392,4,22,366,0,0,0
150442205000008,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,395,234,111,119,0,4,232,2,40,189,1,0,0
150442205000009,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,467,198,146,50,0,2,197,98,70,9,20,0,0
150442205000010,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,506,93,76,9,0,8,76,0,7,55,0,3,11
150442205000011,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,318,269,166,102,0,1,269,3,1,243,22,0,0
150442205000012,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,665,232,106,116,0,10,229,1,0,227,1,0,0
150442205000013,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,807,267,14,211,1,41,264,2,2,259,0,0,1
150442205000014,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,667,332,8,291,0,33,329,9,5,300,13,0,2
150442205000015,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,796,218,29,186,0,3,218,15,7,191,5,0,0
150442205000016,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,449,224,26,162,0,36,221,1,0,207,0,0,13
150442205000017,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,1037,268,18,237,0,13,268,9,0,259,0,0,0
150442205000018,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,613,330,21,255,0,54,317,13,276,24,0,0,4
150442205000019,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,574,225,9,182,0,34,225,6,2,146,69,0,2
150442205000020,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,596,218,54,128,0,36,218,44,66,105,2,0,1
150442205000021,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,409,195,9,133,0,53,195,24,0,170,1,0,0
150442205000022,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,553,311,17,274,0,20,311,14,2,293,1,0,1
150442205000023,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,735,168,1,83,0,84,168,7,3,148,10,0,0
150442205000024,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,1179,219,75,141,0,3,219,16,35,161,7,0,0
150442205000025,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,476,241,15,188,0,38,239,10,2,219,3,0,5
150442205000026,MARITUBA,1504422,urban,Metropolitan Region of Belém,1,694,77,40,36,0,1,77,2,7,62,2,0,4
150442205000027,MARITUBA,1504422,urban,Metropolitan Region of Belém,1,841,215,128,85,0,2,215,26,89,100,0,0,0
150442205000028,MARITUBA,1504422,urban,Metropolitan Region of Belém,1,1167,265,168,95,0,2,264,26,16,199,23,0,0
150442205000029,MARITUBA,1504422,urban,Metropolitan Region of Belém,1,930,355,234,118,0,3,352,3,147,170,31,0,1
150442205000030,MARITUBA,1504422,urban,Metropolitan Region of Belém,1,746,209,140,68,0,1,209,4,6,199,0,0,0
150442205000031,MARITUBA,1504422,urban,Metropolitan Region of Belém,1,1152,276,274,2,0,0,276,5,1,270,0,0,0
150442205000032,MARITUBA,1504422,urban,Metropolitan Region of Belém,1,910,252,140,112,0,0,252,29,0,210,13,0,0
150442205000033,MARITUBA,1504422,urban,Metropolitan Region of Belém,1,874,293,158,134,0,1,293,15,251,1,24,2,0
150442205000034,MARITUBA,1504422,urban,Metropolitan Region of Belém,1,700,179,172,1,0,6,179,1,0,176,2,0,0
150442205000035,MARITUBA,1504422,urban,Metropolitan Region of Belém,1,496,299,227,67,0,5,296,7,22,263,4,0,0
150442205000036,MARITUBA,1504422,urban,Metropolitan Region of Belém,1,672,236,115,111,0,10,235,13,218,3,1,0,0
150442205000037,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,742,238,224,14,0,0,238,0,0,238,0,0,0
150442205000038,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,769,354,211,82,0,61,354,0,2,352,0,0,0
150442205000039,MARITUBA,1504422,urban,Metropolitan Region of Belém,1,468,189,179,9,0,1,189,30,1,158,0,0,0
150442205000040,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,798,245,245,0,0,0,245,1,0,244,0,0,0
150442205000041,MARITUBA,1504422,urban,Metropolitan Region of Belém,1,634,239,1,211,0,27,239,1,233,3,2,0,0
150442205000042,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,882,271,237,18,0,16,271,37,26,196,10,0,2
150442205000043,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,1026,390,60,2,0,328,390,0,0,390,0,0,0
150442205000044,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,714,396,373,21,0,2,396,11,4,381,0,0,0
150442205000045,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,581,325,198,82,0,45,314,0,0,301,1,0,12
150442205000046,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,1121,322,309,11,0,2,321,18,0,300,3,0,0
150442205000047,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,1111,305,295,10,0,0,305,24,5,271,5,0,0
150442205000048,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,883,295,295,0,0,0,295,8,11,275,1,0,0
150442205000049,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,769,358,238,114,0,6,358,3,1,354,0,0,0
150442205000050,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,632,230,163,61,0,6,224,1,34,170,18,0,1
150442205000051,MARITUBA,1504422,urban,Metropolitan Region of Belém,1,613,309,0,306,0,3,304,3,0,295,4,0,2
150442205000052,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,510,199,2,169,0,28,196,0,1,192,0,0,3
150442205000053,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,446,285,4,222,0,59,282,0,34,229,8,0,11
150442205000054,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,370,230,13,192,0,25,227,0,193,21,12,0,1
150442205000055,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,620,330,2,301,0,27,330,1,0,318,11,0,0
150442205000056,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,613,242,12,230,0,0,242,4,238,0,0,0,0
150442205000057,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,580,348,3,337,0,8,337,2,301,26,4,0,4
150442205000058,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,420,325,4,284,0,37,319,0,5,268,31,0,15
150442205000059,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,348,287,1,279,0,7,284,0,266,13,5,0,0
150442205000060,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,891,249,176,3,0,70,249,9,52,178,10,0,0
150442205000061,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,615,227,2,206,0,19,227,0,1,226,0,0,0
150442205000062,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,538,333,71,248,0,14,332,0,1,315,12,0,4
150442205000063,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,763,254,17,212,0,25,251,0,0,247,3,0,1
150442205000064,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,465,229,53,151,0,25,223,6,2,141,68,2,4
150442205000065,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,935,367,114,253,0,0,367,2,0,365,0,0,0
150442205000066,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,795,246,88,153,0,5,246,6,0,231,9,0,0
150442205000067,MARITUBA,1504422,urban,Metropolitan Region of Belém,1,868,284,207,62,0,15,281,17,5,252,7,0,0
150442205000068,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,488,333,226,65,0,42,326,4,264,20,0,0,38
150442205000069,MARITUBA,1504422,urban,Metropolitan Region of Belém,1,802,210,37,95,0,78,210,10,110,90,0,0,0
150442205000070,MARITUBA,1504422,urban,Metropolitan Region of Belém,1,778,234,101,114,0,19,219,0,0,217,1,1,0
150442205000071,MARITUBA,1504422,urban,Metropolitan Region of Belém,1,594,309,10,288,0,11,309,1,8,297,3,0,0
150442205000072,MARITUBA,1504422,urban,Metropolitan Region of Belém,1,730,207,61,125,0,21,206,8,2,183,11,0,2
150442205000073,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,593,472,186,276,0,10,465,9,3,387,66,0,0
150442205000074,MARITUBA,1504422,urban,Metropolitan Region of Belém,1,619,241,1,122,0,118,241,0,0,221,20,0,0
150442205000075,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,923,395,22,363,1,9,395,0,0,361,28,0,6
150442205000076,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,838,152,0,84,0,68,152,1,0,151,0,0,0
150442205000077,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,436,164,1,78,0,85,149,0,9,107,2,0,31
150442205000078,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,649,108,2,101,0,5,108,0,1,107,0,0,0
150442205000081,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,555,302,20,227,0,55,281,10,1,242,16,0,12
150442205000082,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,729,129,65,63,0,1,129,2,10,115,1,0,1
150442205000083,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,585,212,152,56,0,4,209,0,1,208,0,0,0
150442205000084,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,537,347,261,71,0,15,337,0,1,327,1,0,8
150442205000085,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,586,203,3,187,0,13,203,0,4,199,0,0,0
150442205000086,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,848,181,2,99,0,80,181,2,5,171,2,0,1
150442205000087,MARITUBA,1504422,urban,Metropolitan Region of Belém,1,701,208,165,43,0,0,208,2,88,118,0,0,0
150442205000088,MARITUBA,1504422,urban,Metropolitan Region of Belém,1,583,213,200,11,0,2,213,13,1,199,0,0,0
150442205000089,MARITUBA,1504422,urban,Metropolitan Region of Belém,1,460,252,236,14,0,2,252,252,0,0,0,0,0
150442205000090,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,363,367,349,18,0,0,359,8,1,312,0,0,38
150442205000091,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,733,256,253,3,0,0,256,3,0,253,0,0,0
150442205000092,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,456,291,13,238,0,40,275,2,1,272,0,0,0
150442205000093,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,549,225,7,137,0,81,223,0,11,212,0,0,0
150442205000094,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,493,177,0,162,0,15,177,0,3,162,12,0,0
150442205000095,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,718,254,246,7,0,1,248,12,224,8,0,2,2
150442205000096,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,532,220,34,147,0,39,219,0,0,218,1,0,0
150442205000097,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,845,154,100,53,0,1,154,16,43,94,1,0,0
150442205000098,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,369,381,221,142,0,18,372,0,0,336,0,0,36
150442205000099,MARITUBA,1504422,urban,Metropolitan Region of Belém,1,755,179,11,163,0,5,179,10,1,168,0,0,0
150442205000100,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,486,364,0,228,0,136,353,0,0,212,1,0,140
150442205000101,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,420,154,2,148,0,4,152,0,132,20,0,0,0
150442205000102,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,281,154,0,60,0,94,154,0,7,135,12,0,0
150442205000103,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,653,196,108,84,0,4,196,82,79,22,11,0,2
150442205000104,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,405,237,12,159,0,66,228,0,201,26,1,0,0
150442205000105,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,722,405,9,255,0,141,404,1,20,377,6,0,0
150442205000109,MARITUBA,1504422,urban,Metropolitan Region of Belém,0,467,198,138,59,0,1,186,3,6,157,7,0,13
150442205000110,MARITUBA,1504422,urban,Metropolitan Region of Belém,1,674,150,1,137,0,12,140,0,1,138,0,0,1
150635105000001,SANTA BÁRBARA DO PARÁ,1506351,urban,Metropolitan Region of Belém,1,628,215,210,5,0,0,213,13,45,143,10,0,2
150635105000002,SANTA BÁRBARA DO PARÁ,1506351,urban,Metropolitan Region of Belém,1,782,174,172,1,0,1,174,5,5,151,1,0,12
150635105000003,SANTA BÁRBARA DO PARÁ,1506351,urban,Metropolitan Region of Belém,1,804,352,186,135,0,31,322,0,0,232,1,0,89
150635105000017,SANTA BÁRBARA DO PARÁ,1506351,urban,Metropolitan Region of Belém,1,880,213,189,23,0,1,213,9,5,197,2,0,0
150635105000018,SANTA BÁRBARA DO PARÁ,1506351,urban,Metropolitan Region of Belém,1,629,213,198,13,0,2,213,8,1,193,0,0,11
150635105000019,SANTA BÁRBARA DO PARÁ,1506351,urban,Metropolitan Region of Belém,1,692,222,186,35,0,1,219,1,38,171,0,0,9
150650005000001,SANTA ISABEL DO PARÁ,1506500,urban,Metropolitan Region of Belém,1,1636,214,173,38,0,3,214,1,211,2,0,0,0
150650005000002,SANTA ISABEL DO PARÁ,1506500,urban,Metropolitan Region of Belém,1,1188,414,365,48,0,1,414,1,1,405,0,0,7
150650005000003,SANTA ISABEL DO PARÁ,1506500,urban,Metropolitan Region of Belém,1,1197,293,245,48,0,0,293,8,0,271,13,0,1
150650005000004,SANTA ISABEL DO PARÁ,1506500,urban,Metropolitan Region of Belém,1,949,331,271,60,0,0,326,0,0,320,0,0,6
150650005000005,SANTA ISABEL DO PARÁ,1506500,urban,Metropolitan Region of Belém,1,908,284,233,48,0,3,284,1,43,224,16,0,0
150650005000006,SANTA ISABEL DO PARÁ,1506500,urban,Metropolitan Region of Belém,1,689,197,159,33,0,5,197,5,3,128,61,0,0
150650005000007,SANTA ISABEL DO PARÁ,1506500,urban,Metropolitan Region of Belém,1,270,307,250,36,0,21,302,9,9,284,0,0,0
150650005000008,SANTA ISABEL DO PARÁ,1506500,urban,Metropolitan Region of Belém,1,564,235,98,134,0,3,227,0,151,15,60,0,1
150650005000009,SANTA ISABEL DO PARÁ,1506500,urban,Metropolitan Region of Belém,1,727,281,195,47,0,39,274,0,0,163,0,0,111
150650005000010,SANTA ISABEL DO PARÁ,1506500,urban,Metropolitan Region of Belém,1,649,196,153,39,0,4,190,1,0,189,0,0,0
150650005000011,SANTA ISABEL DO PARÁ,1506500,urban,Metropolitan Region of Belém,1,1940,229,131,97,0,1,227,14,2,208,0,0,3
150650005000012,SANTA ISABEL DO PARÁ,1506500,urban,Metropolitan Region of Belém,1,1151,326,261,58,0,7,323,2,2,297,14,6,2
150650005000013,SANTA ISABEL DO PARÁ,1506500,urban,Metropolitan Region of Belém,1,425,227,132,83,0,12,204,0,0,199,0,0,5
150650005000014,SANTA ISABEL DO PARÁ,1506500,urban,Metropolitan Region of Belém,1,833,204,156,48,0,0,200,1,3,188,1,0,7
150650005000015,SANTA ISABEL DO PARÁ,1506500,urban,Metropolitan Region of Belém,1,669,262,183,71,1,7,260,4,0,244,7,5,0
150650005000016,SANTA ISABEL DO PARÁ,1506500,urban,Metropolitan Region of Belém,1,783,316,273,41,0,2,306,0,4,302,0,0,0
150650005000017,SANTA ISABEL DO PARÁ,1506500,urban,Metropolitan Region of Belém,1,495,348,316,5,0,27,329,1,1,327,0,0,0
150650005000018,SANTA ISABEL DO PARÁ,1506500,urban,Metropolitan Region of Belém,1,1005,306,288,16,0,2,306,3,1,289,0,0,13
150650005000019,SANTA ISABEL DO PARÁ,1506500,urban,Metropolitan Region of Belém,1,900,207,191,9,0,7,202,1,2,199,0,0,0
150650005000020,SANTA ISABEL DO PARÁ,1506500,urban,Metropolitan Region of Belém,1,492,304,68,230,0,6,298,0,10,222,1,0,65
150650005000021,SANTA ISABEL DO PARÁ,1506500,urban,Metropolitan Region of Belém,1,505,277,274,2,0,1,276,6,0,215,55,0,0
150650005000022,SANTA ISABEL DO PARÁ,1506500,urban,Metropolitan Region of Belém,1,768,266,151,100,0,15,254,0,226,15,7,6,0
150650005000023,SANTA ISABEL DO PARÁ,1506500,urban,Metropolitan Region of Belém,1,913,322,276,44,0,2,310,13,0,273,6,0,18
150650005000024,SANTA ISABEL DO PARÁ,1506500,urban,Metropolitan Region of Belém,1,494,256,149,15,0,92,256,6,4,217,0,0,29
150650005000027,SANTA ISABEL DO PARÁ,1506500,urban,Metropolitan Region of Belém,1,492,228,174,46,0,8,218,1,1,136,43,0,37
150650005000028,SANTA ISABEL DO PARÁ,1506500,urban,Metropolitan Region of Belém,1,591,303,259,33,0,11,296,1,1,293,0,0,1
150650005000029,SANTA ISABEL DO PARÁ,1506500,urban,Metropolitan Region of Belém,1,475,353,183,101,0,69,312,1,2,191,14,0,104
