"";"sector_code";"municipality_name";"municipality_code";"sector_situation";"MR_name";"sector_type";"V005_bas";"V002_h01";"V012_h01";"V013_h01";"V014_h01";"V015_h01";"V016_h01";"V017_h01";"V018_h01";"V019_h01";"V020_h01";"V021_h01";"V022_h01";"V002_h02"
"1811";"150150110000001";"BENEVIDES";"1501501";"1";"Metropolitan Region of Belém";"not_slum";616,66;171;154;15;0;2;166;4;3;135;23;0;1;627
"1812";"150150110000002";"BENEVIDES";"1501501";"1";"Metropolitan Region of Belém";"not_slum";858,62;335;317;18;0;0;334;1;9;323;1;0;0;1258
"1813";"150150110000003";"BENEVIDES";"1501501";"1";"Metropolitan Region of Belém";"not_slum";955,42;220;214;6;0;0;220;4;1;215;0;0;0;858
"1814";"150442205000001";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";396,1;324;20;272;0;32;318;2;0;308;8;0;0;1346
"1815";"150442205000002";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";527,93;216;47;145;0;24;206;2;2;191;8;0;3;837
"1816";"150442205000003";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";517;200;133;65;0;2;188;1;6;148;33;0;0;760
"1817";"150442205000004";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";550,21;243;43;176;0;24;237;0;1;231;5;0;0;964
"1818";"150442205000005";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";481,24;268;119;145;0;4;268;10;11;243;0;0;4;1152
"1819";"150442205000006";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";1145,19;258;117;136;0;5;258;16;6;197;34;2;3;912
"1820";"150442205000007";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";921,35;392;223;165;0;4;392;4;22;366;0;0;0;1711
"1821";"150442205000008";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";395,95;234;111;119;0;4;232;2;40;189;1;0;0;1084
"1822";"150442205000009";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";467,28;198;146;50;0;2;197;98;70;9;20;0;0;805
"1823";"150442205000010";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";506,15;93;76;9;0;8;76;0;7;55;0;3;11;366
"1824";"150442205000011";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";318,65;269;166;102;0;1;269;3;1;243;22;0;0;1046
"1825";"150442205000012";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";665,02;232;106;116;0;10;229;1;0;227;1;0;0;873
"1826";"150442205000013";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";807,6;267;14;211;1;41;264;2;2;259;0;0;1;1251
"1827";"150442205000014";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";667,05;332;8;291;0;33;329;9;5;300;13;0;2;1197
"1828";"150442205000015";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";796,92;218;29;186;0;3;218;15;7;191;5;0;0;1089
"1829";"150442205000016";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";449,83;224;26;162;0;36;221;1;0;207;0;0;13;904
"1830";"150442205000017";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";1037,28;268;18;237;0;13;268;9;0;259;0;0;0;1004
"1831";"150442205000018";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";613,3;330;21;255;0;54;317;13;276;24;0;0;4;1382
"1832";"150442205000019";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";574,08;225;9;182;0;34;225;6;2;146;69;0;2;898
"1833";"150442205000020";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";596,22;218;54;128;0;36;218;44;66;105;2;0;1;967
"1834";"150442205000021";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";409,21;195;9;133;0;53;195;24;0;170;1;0;0;749
"1835";"150442205000022";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";553,28;311;17;274;0;20;311;14;2;293;1;0;1;1106
"1836";"150442205000023";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";735,96;168;1;83;0;84;168;7;3;148;10;0;0;647
"1837";"150442205000024";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";1179,53;219;75;141;0;3;219;16;35;161;7;0;0;792
"1838";"150442205000025";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";476,15;241;15;188;0;38;239;10;2;219;3;0;5;1095
"1839";"150442205000026";"MARITUBA";"1504422";"2";"Metropolitan Region of Belém";"not_slum";694,94;77;40;36;0;1;77;2;7;62;2;0;4;240
"1840";"150442205000027";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"not_slum";841,17;215;128;85;0;2;215;26;89;100;0;0;0;792
"1841";"150442205000028";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"not_slum";1167,43;265;168;95;0;2;264;26;16;199;23;0;0;988
"1842";"150442205000029";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"not_slum";930,26;355;234;118;0;3;352;3;147;170;31;0;1;1217
"1843";"150442205000030";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"not_slum";746,6;209;140;68;0;1;209;4;6;199;0;0;0;767
"1844";"150442205000031";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"not_slum";1152,11;276;274;2;0;0;276;5;1;270;0;0;0;1040
"1845";"150442205000032";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"not_slum";910,3;252;140;112;0;0;252;29;0;210;13;0;0;1183
"1846";"150442205000033";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"not_slum";874,42;293;158;134;0;1;293;15;251;1;24;2;0;1237
"1847";"150442205000034";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"not_slum";700,23;179;172;1;0;6;179;1;0;176;2;0;0;915
"1848";"150442205000035";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"not_slum";496,92;299;227;67;0;5;296;7;22;263;4;0;0;1117
"1849";"150442205000036";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"not_slum";672,51;236;115;111;0;10;235;13;218;3;1;0;0;900
"1850";"150442205000037";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";742,71;238;224;14;0;0;238;0;0;238;0;0;0;902
"1851";"150442205000038";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";769,62;354;211;82;0;61;354;0;2;352;0;0;0;1534
"1852";"150442205000039";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"not_slum";468,39;189;179;9;0;1;189;30;1;158;0;0;0;746
"1853";"150442205000040";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";798,96;245;245;0;0;0;245;1;0;244;0;0;0;990
"1854";"150442205000041";"MARITUBA";"1504422";"2";"Metropolitan Region of Belém";"not_slum";634,06;239;1;211;0;27;239;1;233;3;2;0;0;1013
"1855";"150442205000042";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";882,36;271;237;18;0;16;271;37;26;196;10;0;2;1138
"1856";"150442205000043";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";1026,9;390;60;2;0;328;390;0;0;390;0;0;0;1540
"1857";"150442205000044";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";714,37;396;373;21;0;2;396;11;4;381;0;0;0;1492
"1858";"150442205000045";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";581,42;325;198;82;0;45;314;0;0;301;1;0;12;1182
"1859";"150442205000046";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";1121,34;322;309;11;0;2;321;18;0;300;3;0;0;1309
"1860";"150442205000047";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";1111,98;305;295;10;0;0;305;24;5;271;5;0;0;1042
"1861";"150442205000048";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";883,52;295;295;0;0;0;295;8;11;275;1;0;0;1007
"1862";"150442205000049";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";769,74;358;238;114;0;6;358;3;1;354;0;0;0;1504
"1863";"150442205000050";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";632,96;230;163;61;0;6;224;1;34;170;18;0;1;846
"1864";"150442205000051";"MARITUBA";"1504422";"2";"Metropolitan Region of Belém";"not_slum";613,26;309;0;306;0;3;304;3;0;295;4;0;2;1459
"1865";"150442205000052";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";510,23;199;2;169;0;28;196;0;1;192;0;0;3;931
"1866";"150442205000053";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";446,87;285;4;222;0;59;282;0;34;229;8;0;11;1021
"1867";"150442205000054";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";370,79;230;13;192;0;25;227;0;193;21;12;0;1;860
"1868";"150442205000055";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";620,55;330;2;301;0;27;330;1;0;318;11;0;0;1260
"1869";"150442205000056";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";613,01;242;12;230;0;0;242;4;238;0;0;0;0;1096
"1870";"150442205000057";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";580,95;348;3;337;0;8;337;2;301;26;4;0;4;1319
"1871";"150442205000058";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";420,59;325;4;284;0;37;319;0;5;268;31;0;15;1182
"1872";"150442205000059";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";348,52;287;1;279;0;7;284;0;266;13;5;0;0;1136
"1873";"150442205000060";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";891,92;249;176;3;0;70;249;9;52;178;10;0;0;1011
"1874";"150442205000061";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";615,43;227;2;206;0;19;227;0;1;226;0;0;0;973
"1875";"150442205000062";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";538,98;333;71;248;0;14;332;0;1;315;12;0;4;1194
"1876";"150442205000063";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";763,34;254;17;212;0;25;251;0;0;247;3;0;1;1117
"1877";"150442205000064";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";465,7;229;53;151;0;25;223;6;2;141;68;2;4;931
"1878";"150442205000065";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";935,92;367;114;253;0;0;367;2;0;365;0;0;0;1647
"1879";"150442205000066";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";795,49;246;88;153;0;5;246;6;0;231;9;0;0;845
"1880";"150442205000067";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"not_slum";868,49;284;207;62;0;15;281;17;5;252;7;0;0;1185
"1881";"150442205000068";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";488,87;333;226;65;0;42;326;4;264;20;0;0;38;1395
"1882";"150442205000069";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"not_slum";802,59;210;37;95;0;78;210;10;110;90;0;0;0;726
"1883";"150442205000070";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"not_slum";778,55;234;101;114;0;19;219;0;0;217;1;1;0;1176
"1884";"150442205000071";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"not_slum";594,95;309;10;288;0;11;309;1;8;297;3;0;0;1445
"1885";"150442205000072";"MARITUBA";"1504422";"2";"Metropolitan Region of Belém";"not_slum";730,14;207;61;125;0;21;206;8;2;183;11;0;2;788
"1886";"150442205000073";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";593,61;472;186;276;0;10;465;9;3;387;66;0;0;1960
"1887";"150442205000074";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"not_slum";619,95;241;1;122;0;118;241;0;0;221;20;0;0;1149
"1888";"150442205000075";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";923,68;395;22;363;1;9;395;0;0;361;28;0;6;1635
"1889";"150442205000076";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";838,15;152;0;84;0;68;152;1;0;151;0;0;0;438
"1890";"150442205000077";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";436,22;164;1;78;0;85;149;0;9;107;2;0;31;580
"1891";"150442205000078";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";649,23;108;2;101;0;5;108;0;1;107;0;0;0;350
"1892";"150442205000081";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";555,77;302;20;227;0;55;281;10;1;242;16;0;12;1145
"1893";"150442205000082";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";729,35;129;65;63;0;1;129;2;10;115;1;0;1;477
"1894";"150442205000083";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";585,55;212;152;56;0;4;209;0;1;208;0;0;0;826
"1895";"150442205000084";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";537,31;347;261;71;0;15;337;0;1;327;1;0;8;1262
"1896";"150442205000085";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";586,18;203;3;187;0;13;203;0;4;199;0;0;0;781
"1897";"150442205000086";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";848,26;181;2;99;0;80;181;2;5;171;2;0;1;666
"1898";"150442205000087";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"not_slum";701,61;208;165;43;0;0;208;2;88;118;0;0;0;692
"1899";"150442205000088";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"not_slum";583,68;213;200;11;0;2;213;13;1;199;0;0;0;776
"1900";"150442205000089";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"not_slum";460,32;252;236;14;0;2;252;252;0;0;0;0;0;852
"1901";"150442205000090";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";363,62;367;349;18;0;0;359;8;1;312;0;0;38;1036
"1902";"150442205000091";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";733,14;256;253;3;0;0;256;3;0;253;0;0;0;894
"1903";"150442205000092";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";456,13;291;13;238;0;40;275;2;1;272;0;0;0;1174
"1904";"150442205000093";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";549,25;225;7;137;0;81;223;0;11;212;0;0;0;1112
"1905";"150442205000094";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";493,79;177;0;162;0;15;177;0;3;162;12;0;0;751
"1906";"150442205000095";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";718,44;254;246;7;0;1;248;12;224;8;0;2;2;971
"1907";"150442205000096";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";532,6;220;34;147;0;39;219;0;0;218;1;0;0;805
"1908";"150442205000097";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";845,92;154;100;53;0;1;154;16;43;94;1;0;0;477
"1909";"150442205000098";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";369,46;381;221;142;0;18;372;0;0;336;0;0;36;1291
"1910";"150442205000099";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"not_slum";755,2;179;11;163;0;5;179;10;1;168;0;0;0;617
"1911";"150442205000100";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";486,48;364;0;228;0;136;353;0;0;212;1;0;140;1605
"1912";"150442205000101";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";420,01;154;2;148;0;4;152;0;132;20;0;0;0;617
"1913";"150442205000102";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";281,49;154;0;60;0;94;154;0;7;135;12;0;0;602
"1914";"150442205000103";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";653,19;196;108;84;0;4;196;82;79;22;11;0;2;759
"1915";"150442205000104";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";405,3;237;12;159;0;66;228;0;201;26;1;0;0;1102
"1916";"150442205000105";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";722,43;405;9;255;0;141;404;1;20;377;6;0;0;1315
"1917";"150442205000109";"MARITUBA";"1504422";"1";"Metropolitan Region of Belém";"slum";467,15;198;138;59;0;1;186;3;6;157;7;0;13;787
"1918";"150442205000110";"MARITUBA";"1504422";"2";"Metropolitan Region of Belém";"not_slum";674,77;150;1;137;0;12;140;0;1;138;0;0;1;582
"1919";"150635105000001";"SANTA BÁRBARA DO PARÁ";"1506351";"1";"Metropolitan Region of Belém";"not_slum";628,23;215;210;5;0;0;213;13;45;143;10;0;2;835
"1920";"150635105000002";"SANTA BÁRBARA DO PARÁ";"1506351";"1";"Metropolitan Region of Belém";"not_slum";782,99;174;172;1;0;1;174;5;5;151;1;0;12;710
"1921";"150635105000003";"SANTA BÁRBARA DO PARÁ";"1506351";"1";"Metropolitan Region of Belém";"not_slum";804,04;352;186;135;0;31;322;0;0;232;1;0;89;1295
"1922";"150635105000017";"SANTA BÁRBARA DO PARÁ";"1506351";"1";"Metropolitan Region of Belém";"not_slum";880,55;213;189;23;0;1;213;9;5;197;2;0;0;904
"1923";"150635105000018";"SANTA BÁRBARA DO PARÁ";"1506351";"1";"Metropolitan Region of Belém";"not_slum";629,59;213;198;13;0;2;213;8;1;193;0;0;11;822
"1924";"150635105000019";"SANTA BÁRBARA DO PARÁ";"1506351";"1";"Metropolitan Region of Belém";"not_slum";692,82;222;186;35;0;1;219;1;38;171;0;0;9;879
"1925";"150650005000001";"SANTA ISABEL DO PARÁ";"1506500";"1";"Metropolitan Region of Belém";"not_slum";1636,22;214;173;38;0;3;214;1;211;2;0;0;0;726
"1926";"150650005000002";"SANTA ISABEL DO PARÁ";"1506500";"1";"Metropolitan Region of Belém";"not_slum";1188,76;414;365;48;0;1;414;1;1;405;0;0;7;1453
"1927";"150650005000003";"SANTA ISABEL DO PARÁ";"1506500";"1";"Metropolitan Region of Belém";"not_slum";1197,51;293;245;48;0;0;293;8;0;271;13;0;1;1011
"1928";"150650005000004";"SANTA ISABEL DO PARÁ";"1506500";"1";"Metropolitan Region of Belém";"not_slum";949,37;331;271;60;0;0;326;0;0;320;0;0;6;1255
"1929";"150650005000005";"SANTA ISABEL DO PARÁ";"1506500";"1";"Metropolitan Region of Belém";"not_slum";908,8;284;233;48;0;3;284;1;43;224;16;0;0;1006
"1930";"150650005000006";"SANTA ISABEL DO PARÁ";"1506500";"1";"Metropolitan Region of Belém";"not_slum";689,76;197;159;33;0;5;197;5;3;128;61;0;0;781
"1931";"150650005000007";"SANTA ISABEL DO PARÁ";"1506500";"1";"Metropolitan Region of Belém";"not_slum";270,01;307;250;36;0;21;302;9;9;284;0;0;0;1198
"1932";"150650005000008";"SANTA ISABEL DO PARÁ";"1506500";"1";"Metropolitan Region of Belém";"not_slum";564,24;235;98;134;0;3;227;0;151;15;60;0;1;921
"1933";"150650005000009";"SANTA ISABEL DO PARÁ";"1506500";"1";"Metropolitan Region of Belém";"not_slum";727,51;281;195;47;0;39;274;0;0;163;0;0;111;1124
"1934";"150650005000010";"SANTA ISABEL DO PARÁ";"1506500";"1";"Metropolitan Region of Belém";"not_slum";649,62;196;153;39;0;4;190;1;0;189;0;0;0;670
"1935";"150650005000011";"SANTA ISABEL DO PARÁ";"1506500";"1";"Metropolitan Region of Belém";"not_slum";1940,92;229;131;97;0;1;227;14;2;208;0;0;3;855
"1936";"150650005000012";"SANTA ISABEL DO PARÁ";"1506500";"1";"Metropolitan Region of Belém";"not_slum";1151;326;261;58;0;7;323;2;2;297;14;6;2;1119
"1937";"150650005000013";"SANTA ISABEL DO PARÁ";"1506500";"1";"Metropolitan Region of Belém";"not_slum";425,96;227;132;83;0;12;204;0;0;199;0;0;5;825
"1938";"150650005000014";"SANTA ISABEL DO PARÁ";"1506500";"1";"Metropolitan Region of Belém";"not_slum";833,21;204;156;48;0;0;200;1;3;188;1;0;7;763
"1939";"150650005000015";"SANTA ISABEL DO PARÁ";"1506500";"1";"Metropolitan Region of Belém";"not_slum";669,06;262;183;71;1;7;260;4;0;244;7;5;0;990
"1940";"150650005000016";"SANTA ISABEL DO PARÁ";"1506500";"1";"Metropolitan Region of Belém";"not_slum";783,66;316;273;41;0;2;306;0;4;302;0;0;0;1116
"1941";"150650005000017";"SANTA ISABEL DO PARÁ";"1506500";"1";"Metropolitan Region of Belém";"not_slum";495,68;348;316;5;0;27;329;1;1;327;0;0;0;1344
"1942";"150650005000018";"SANTA ISABEL DO PARÁ";"1506500";"1";"Metropolitan Region of Belém";"not_slum";1005,28;306;288;16;0;2;306;3;1;289;0;0;13;1170
"1943";"150650005000019";"SANTA ISABEL DO PARÁ";"1506500";"1";"Metropolitan Region of Belém";"not_slum";900,41;207;191;9;0;7;202;1;2;199;0;0;0;763
"1944";"150650005000020";"SANTA ISABEL DO PARÁ";"1506500";"1";"Metropolitan Region of Belém";"not_slum";492,68;304;68;230;0;6;298;0;10;222;1;0;65;1144
"1945";"150650005000021";"SANTA ISABEL DO PARÁ";"1506500";"1";"Metropolitan Region of Belém";"not_slum";505,19;277;274;2;0;1;276;6;0;215;55;0;0;1086
"1946";"150650005000022";"SANTA ISABEL DO PARÁ";"1506500";"1";"Metropolitan Region of Belém";"not_slum";768,95;266;151;100;0;15;254;0;226;15;7;6;0;964
"1947";"150650005000023";"SANTA ISABEL DO PARÁ";"1506500";"1";"Metropolitan Region of Belém";"not_slum";913,27;322;276;44;0;2;310;13;0;273;6;0;18;1128
"1948";"150650005000024";"SANTA ISABEL DO PARÁ";"1506500";"1";"Metropolitan Region of Belém";"not_slum";494,04;256;149;15;0;92;256;6;4;217;0;0;29;964
"1949";"150650005000027";"SANTA ISABEL DO PARÁ";"1506500";"1";"Metropolitan Region of Belém";"not_slum";492,17;228;174;46;0;8;218;1;1;136;43;0;37;895
"1950";"150650005000028";"SANTA ISABEL DO PARÁ";"1506500";"1";"Metropolitan Region of Belém";"not_slum";591,2;303;259;33;0;11;296;1;1;293;0;0;1;1240
"1951";"150650005000029";"SANTA ISABEL DO PARÁ";"1506500";"1";"Metropolitan Region of Belém";"not_slum";475,41;353;183;101;0;69;312;1;2;191;14;0;104;1339
"1952";"150650005000030";"SANTA ISABEL DO PARÁ";"1506500";"1";"Metropolitan Region of Belém";"not_slum";510,07;223;167;52;0;4;218;0;1;142;0;0;75;843
"1953";"150650005000031";"SANTA ISABEL DO PARÁ";"1506500";"1";"Metropolitan Region of Belém";"not_slum";505,14;222;184;28;0;10;214;0;0;214;0;0;0;868
"1954";"150650005000032";"SANTA ISABEL DO PARÁ";"1506500";"1";"Metropolitan Region of Belém";"not_slum";765,91;249;226;21;0;2;245;5;227;12;0;0;1;900
"1955";"150650005000033";"SANTA ISABEL DO PARÁ";"1506500";"1";"Metropolitan Region of Belém";"not_slum";623,48;532;471;50;0;11;526;3;2;483;12;6;20;1847
"1956";"150650005000034";"SANTA ISABEL DO PARÁ";"1506500";"1";"Metropolitan Region of Belém";"not_slum";872,52;230;208;22;0;0;228;3;0;223;0;0;2;861
"1957";"150650005000035";"SANTA ISABEL DO PARÁ";"1506500";"1";"Metropolitan Region of Belém";"not_slum";546,63;322;148;163;0;11;304;0;6;246;0;0;52;1244
